Code,"Name",SubCategory,Block,Group
U+129E,"ETHIOPIC SYLLABLE NYO",Lo,Ethiopic,Ethiopic
U+129F,"ETHIOPIC SYLLABLE NYWA",Lo,Ethiopic,Ethiopic
U+12A0,"ETHIOPIC SYLLABLE GLOTTAL A",Lo,Ethiopic,Ethiopic
U+12A1,"ETHIOPIC SYLLABLE GLOTTAL U",Lo,Ethiopic,Ethiopic
U+12A2,"ETHIOPIC SYLLABLE GLOTTAL I",Lo,Ethiopic,Ethiopic
U+12A3,"ETHIOPIC SYLLABLE GLOTTAL AA",Lo,Ethiopic,Ethiopic
U+12A4,"ETHIOPIC SYLLABLE GLOTTAL EE",Lo,Ethiopic,Ethiopic
U+12A5,"ETHIOPIC SYLLABLE GLOTTAL E",Lo,Ethiopic,Ethiopic
U+12A6,"ETHIOPIC SYLLABLE GLOTTAL O",Lo,Ethiopic,Ethiopic
U+12A7,"ETHIOPIC SYLLABLE GLOTTAL WA",Lo,Ethiopic,Ethiopic
U+12A8,"ETHIOPIC SYLLABLE KA",Lo,Ethiopic,Ethiopic
U+12A9,"ETHIOPIC SYLLABLE KU",Lo,Ethiopic,Ethiopic
U+12AA,"ETHIOPIC SYLLABLE KI",Lo,Ethiopic,Ethiopic
U+12AB,"ETHIOPIC SYLLABLE KAA",Lo,Ethiopic,Ethiopic
U+12AC,"ETHIOPIC SYLLABLE KEE",Lo,Ethiopic,Ethiopic
U+12AD,"ETHIOPIC SYLLABLE KE",Lo,Ethiopic,Ethiopic
U+12AE,"ETHIOPIC SYLLABLE KO",Lo,Ethiopic,Ethiopic
U+12AF,"ETHIOPIC SYLLABLE KOA",Lo,Ethiopic,Ethiopic
U+12B0,"ETHIOPIC SYLLABLE KWA",Lo,Ethiopic,Ethiopic
U+12B2,"ETHIOPIC SYLLABLE KWI",Lo,Ethiopic,Ethiopic
U+12B3,"ETHIOPIC SYLLABLE KWAA",Lo,Ethiopic,Ethiopic
U+12B4,"ETHIOPIC SYLLABLE KWEE",Lo,Ethiopic,Ethiopic
U+12B5,"ETHIOPIC SYLLABLE KWE",Lo,Ethiopic,Ethiopic
U+12B8,"ETHIOPIC SYLLABLE KXA",Lo,Ethiopic,Ethiopic
U+12B9,"ETHIOPIC SYLLABLE KXU",Lo,Ethiopic,Ethiopic
U+12BA,"ETHIOPIC SYLLABLE KXI",Lo,Ethiopic,Ethiopic
U+12BB,"ETHIOPIC SYLLABLE KXAA",Lo,Ethiopic,Ethiopic
U+12BC,"ETHIOPIC SYLLABLE KXEE",Lo,Ethiopic,Ethiopic
U+12BD,"ETHIOPIC SYLLABLE KXE",Lo,Ethiopic,Ethiopic
U+12BE,"ETHIOPIC SYLLABLE KXO",Lo,Ethiopic,Ethiopic
U+12C0,"ETHIOPIC SYLLABLE KXWA",Lo,Ethiopic,Ethiopic
U+12C2,"ETHIOPIC SYLLABLE KXWI",Lo,Ethiopic,Ethiopic
U+12C3,"ETHIOPIC SYLLABLE KXWAA",Lo,Ethiopic,Ethiopic
U+12C4,"ETHIOPIC SYLLABLE KXWEE",Lo,Ethiopic,Ethiopic
U+12C5,"ETHIOPIC SYLLABLE KXWE",Lo,Ethiopic,Ethiopic
U+12C8,"ETHIOPIC SYLLABLE WA",Lo,Ethiopic,Ethiopic
U+12C9,"ETHIOPIC SYLLABLE WU",Lo,Ethiopic,Ethiopic
U+12CA,"ETHIOPIC SYLLABLE WI",Lo,Ethiopic,Ethiopic
U+12CB,"ETHIOPIC SYLLABLE WAA",Lo,Ethiopic,Ethiopic
U+12CC,"ETHIOPIC SYLLABLE WEE",Lo,Ethiopic,Ethiopic
U+12CD,"ETHIOPIC SYLLABLE WE",Lo,Ethiopic,Ethiopic
U+12CE,"ETHIOPIC SYLLABLE WO",Lo,Ethiopic,Ethiopic
U+12CF,"ETHIOPIC SYLLABLE WOA",Lo,Ethiopic,Ethiopic
U+12D0,"ETHIOPIC SYLLABLE PHARYNGEAL A",Lo,Ethiopic,Ethiopic
U+12D1,"ETHIOPIC SYLLABLE PHARYNGEAL U",Lo,Ethiopic,Ethiopic
U+12D2,"ETHIOPIC SYLLABLE PHARYNGEAL I",Lo,Ethiopic,Ethiopic
U+12D3,"ETHIOPIC SYLLABLE PHARYNGEAL AA",Lo,Ethiopic,Ethiopic
U+12D4,"ETHIOPIC SYLLABLE PHARYNGEAL EE",Lo,Ethiopic,Ethiopic
U+12D5,"ETHIOPIC SYLLABLE PHARYNGEAL E",Lo,Ethiopic,Ethiopic
U+12D6,"ETHIOPIC SYLLABLE PHARYNGEAL O",Lo,Ethiopic,Ethiopic
U+12D8,"ETHIOPIC SYLLABLE ZA",Lo,Ethiopic,Ethiopic
U+12D9,"ETHIOPIC SYLLABLE ZU",Lo,Ethiopic,Ethiopic
U+12DA,"ETHIOPIC SYLLABLE ZI",Lo,Ethiopic,Ethiopic
U+12DB,"ETHIOPIC SYLLABLE ZAA",Lo,Ethiopic,Ethiopic
U+12DC,"ETHIOPIC SYLLABLE ZEE",Lo,Ethiopic,Ethiopic
U+12DD,"ETHIOPIC SYLLABLE ZE",Lo,Ethiopic,Ethiopic
U+12DE,"ETHIOPIC SYLLABLE ZO",Lo,Ethiopic,Ethiopic
U+12DF,"ETHIOPIC SYLLABLE ZWA",Lo,Ethiopic,Ethiopic
U+12E0,"ETHIOPIC SYLLABLE ZHA",Lo,Ethiopic,Ethiopic
U+12E1,"ETHIOPIC SYLLABLE ZHU",Lo,Ethiopic,Ethiopic
U+12E2,"ETHIOPIC SYLLABLE ZHI",Lo,Ethiopic,Ethiopic
U+12E3,"ETHIOPIC SYLLABLE ZHAA",Lo,Ethiopic,Ethiopic
U+12E4,"ETHIOPIC SYLLABLE ZHEE",Lo,Ethiopic,Ethiopic
U+12E5,"ETHIOPIC SYLLABLE ZHE",Lo,Ethiopic,Ethiopic
U+12E6,"ETHIOPIC SYLLABLE ZHO",Lo,Ethiopic,Ethiopic
U+12E7,"ETHIOPIC SYLLABLE ZHWA",Lo,Ethiopic,Ethiopic
U+12E8,"ETHIOPIC SYLLABLE YA",Lo,Ethiopic,Ethiopic
U+12E9,"ETHIOPIC SYLLABLE YU",Lo,Ethiopic,Ethiopic
U+12EA,"ETHIOPIC SYLLABLE YI",Lo,Ethiopic,Ethiopic
U+12EB,"ETHIOPIC SYLLABLE YAA",Lo,Ethiopic,Ethiopic
U+12EC,"ETHIOPIC SYLLABLE YEE",Lo,Ethiopic,Ethiopic
U+12ED,"ETHIOPIC SYLLABLE YE",Lo,Ethiopic,Ethiopic
U+12EE,"ETHIOPIC SYLLABLE YO",Lo,Ethiopic,Ethiopic
U+12EF,"ETHIOPIC SYLLABLE YOA",Lo,Ethiopic,Ethiopic
U+12F0,"ETHIOPIC SYLLABLE DA",Lo,Ethiopic,Ethiopic
U+12F1,"ETHIOPIC SYLLABLE DU",Lo,Ethiopic,Ethiopic
U+12F2,"ETHIOPIC SYLLABLE DI",Lo,Ethiopic,Ethiopic
U+12F3,"ETHIOPIC SYLLABLE DAA",Lo,Ethiopic,Ethiopic
U+12F4,"ETHIOPIC SYLLABLE DEE",Lo,Ethiopic,Ethiopic
U+12F5,"ETHIOPIC SYLLABLE DE",Lo,Ethiopic,Ethiopic
U+12F6,"ETHIOPIC SYLLABLE DO",Lo,Ethiopic,Ethiopic
U+12F7,"ETHIOPIC SYLLABLE DWA",Lo,Ethiopic,Ethiopic
U+12F8,"ETHIOPIC SYLLABLE DDA",Lo,Ethiopic,Ethiopic
U+12F9,"ETHIOPIC SYLLABLE DDU",Lo,Ethiopic,Ethiopic
U+12FA,"ETHIOPIC SYLLABLE DDI",Lo,Ethiopic,Ethiopic
U+12FB,"ETHIOPIC SYLLABLE DDAA",Lo,Ethiopic,Ethiopic
U+12FC,"ETHIOPIC SYLLABLE DDEE",Lo,Ethiopic,Ethiopic
U+12FD,"ETHIOPIC SYLLABLE DDE",Lo,Ethiopic,Ethiopic
U+12FE,"ETHIOPIC SYLLABLE DDO",Lo,Ethiopic,Ethiopic
U+12FF,"ETHIOPIC SYLLABLE DDWA",Lo,Ethiopic,Ethiopic
U+1300,"ETHIOPIC SYLLABLE JA",Lo,Ethiopic,Ethiopic
U+1301,"ETHIOPIC SYLLABLE JU",Lo,Ethiopic,Ethiopic
U+1302,"ETHIOPIC SYLLABLE JI",Lo,Ethiopic,Ethiopic
U+1303,"ETHIOPIC SYLLABLE JAA",Lo,Ethiopic,Ethiopic
U+1304,"ETHIOPIC SYLLABLE JEE",Lo,Ethiopic,Ethiopic
U+1305,"ETHIOPIC SYLLABLE JE",Lo,Ethiopic,Ethiopic
U+1306,"ETHIOPIC SYLLABLE JO",Lo,Ethiopic,Ethiopic
U+1307,"ETHIOPIC SYLLABLE JWA",Lo,Ethiopic,Ethiopic
U+1308,"ETHIOPIC SYLLABLE GA",Lo,Ethiopic,Ethiopic
U+1309,"ETHIOPIC SYLLABLE GU",Lo,Ethiopic,Ethiopic
U+130A,"ETHIOPIC SYLLABLE GI",Lo,Ethiopic,Ethiopic
U+130B,"ETHIOPIC SYLLABLE GAA",Lo,Ethiopic,Ethiopic
U+130C,"ETHIOPIC SYLLABLE GEE",Lo,Ethiopic,Ethiopic
U+130D,"ETHIOPIC SYLLABLE GE",Lo,Ethiopic,Ethiopic
U+130E,"ETHIOPIC SYLLABLE GO",Lo,Ethiopic,Ethiopic
U+130F,"ETHIOPIC SYLLABLE GOA",Lo,Ethiopic,Ethiopic
U+1310,"ETHIOPIC SYLLABLE GWA",Lo,Ethiopic,Ethiopic
U+1312,"ETHIOPIC SYLLABLE GWI",Lo,Ethiopic,Ethiopic
U+1313,"ETHIOPIC SYLLABLE GWAA",Lo,Ethiopic,Ethiopic
U+1314,"ETHIOPIC SYLLABLE GWEE",Lo,Ethiopic,Ethiopic
U+1315,"ETHIOPIC SYLLABLE GWE",Lo,Ethiopic,Ethiopic
U+1318,"ETHIOPIC SYLLABLE GGA",Lo,Ethiopic,Ethiopic
U+1319,"ETHIOPIC SYLLABLE GGU",Lo,Ethiopic,Ethiopic
U+131A,"ETHIOPIC SYLLABLE GGI",Lo,Ethiopic,Ethiopic
U+131B,"ETHIOPIC SYLLABLE GGAA",Lo,Ethiopic,Ethiopic
U+131C,"ETHIOPIC SYLLABLE GGEE",Lo,Ethiopic,Ethiopic
U+131D,"ETHIOPIC SYLLABLE GGE",Lo,Ethiopic,Ethiopic
U+131E,"ETHIOPIC SYLLABLE GGO",Lo,Ethiopic,Ethiopic
U+131F,"ETHIOPIC SYLLABLE GGWAA",Lo,Ethiopic,Ethiopic
U+1320,"ETHIOPIC SYLLABLE THA",Lo,Ethiopic,Ethiopic
U+1321,"ETHIOPIC SYLLABLE THU",Lo,Ethiopic,Ethiopic
U+1322,"ETHIOPIC SYLLABLE THI",Lo,Ethiopic,Ethiopic
U+1323,"ETHIOPIC SYLLABLE THAA",Lo,Ethiopic,Ethiopic
U+1324,"ETHIOPIC SYLLABLE THEE",Lo,Ethiopic,Ethiopic
U+1325,"ETHIOPIC SYLLABLE THE",Lo,Ethiopic,Ethiopic
U+1326,"ETHIOPIC SYLLABLE THO",Lo,Ethiopic,Ethiopic
U+1327,"ETHIOPIC SYLLABLE THWA",Lo,Ethiopic,Ethiopic
U+1328,"ETHIOPIC SYLLABLE CHA",Lo,Ethiopic,Ethiopic
U+1329,"ETHIOPIC SYLLABLE CHU",Lo,Ethiopic,Ethiopic
U+132A,"ETHIOPIC SYLLABLE CHI",Lo,Ethiopic,Ethiopic
U+132B,"ETHIOPIC SYLLABLE CHAA",Lo,Ethiopic,Ethiopic
U+132C,"ETHIOPIC SYLLABLE CHEE",Lo,Ethiopic,Ethiopic
U+132D,"ETHIOPIC SYLLABLE CHE",Lo,Ethiopic,Ethiopic
U+132E,"ETHIOPIC SYLLABLE CHO",Lo,Ethiopic,Ethiopic
U+132F,"ETHIOPIC SYLLABLE CHWA",Lo,Ethiopic,Ethiopic
U+1330,"ETHIOPIC SYLLABLE PHA",Lo,Ethiopic,Ethiopic
U+1331,"ETHIOPIC SYLLABLE PHU",Lo,Ethiopic,Ethiopic
U+1332,"ETHIOPIC SYLLABLE PHI",Lo,Ethiopic,Ethiopic
U+1333,"ETHIOPIC SYLLABLE PHAA",Lo,Ethiopic,Ethiopic
U+1334,"ETHIOPIC SYLLABLE PHEE",Lo,Ethiopic,Ethiopic
U+1335,"ETHIOPIC SYLLABLE PHE",Lo,Ethiopic,Ethiopic
U+1336,"ETHIOPIC SYLLABLE PHO",Lo,Ethiopic,Ethiopic
U+1337,"ETHIOPIC SYLLABLE PHWA",Lo,Ethiopic,Ethiopic
U+1338,"ETHIOPIC SYLLABLE TSA",Lo,Ethiopic,Ethiopic
U+1339,"ETHIOPIC SYLLABLE TSU",Lo,Ethiopic,Ethiopic
U+133A,"ETHIOPIC SYLLABLE TSI",Lo,Ethiopic,Ethiopic
U+133B,"ETHIOPIC SYLLABLE TSAA",Lo,Ethiopic,Ethiopic
U+133C,"ETHIOPIC SYLLABLE TSEE",Lo,Ethiopic,Ethiopic
U+133D,"ETHIOPIC SYLLABLE TSE",Lo,Ethiopic,Ethiopic
U+133E,"ETHIOPIC SYLLABLE TSO",Lo,Ethiopic,Ethiopic
U+133F,"ETHIOPIC SYLLABLE TSWA",Lo,Ethiopic,Ethiopic
U+1340,"ETHIOPIC SYLLABLE TZA",Lo,Ethiopic,Ethiopic
U+1341,"ETHIOPIC SYLLABLE TZU",Lo,Ethiopic,Ethiopic
U+1342,"ETHIOPIC SYLLABLE TZI",Lo,Ethiopic,Ethiopic
U+1343,"ETHIOPIC SYLLABLE TZAA",Lo,Ethiopic,Ethiopic
U+1344,"ETHIOPIC SYLLABLE TZEE",Lo,Ethiopic,Ethiopic
U+1345,"ETHIOPIC SYLLABLE TZE",Lo,Ethiopic,Ethiopic
U+1346,"ETHIOPIC SYLLABLE TZO",Lo,Ethiopic,Ethiopic
U+1347,"ETHIOPIC SYLLABLE TZOA",Lo,Ethiopic,Ethiopic
U+1348,"ETHIOPIC SYLLABLE FA",Lo,Ethiopic,Ethiopic
U+1349,"ETHIOPIC SYLLABLE FU",Lo,Ethiopic,Ethiopic
U+134A,"ETHIOPIC SYLLABLE FI",Lo,Ethiopic,Ethiopic
U+134B,"ETHIOPIC SYLLABLE FAA",Lo,Ethiopic,Ethiopic
U+134C,"ETHIOPIC SYLLABLE FEE",Lo,Ethiopic,Ethiopic
U+134D,"ETHIOPIC SYLLABLE FE",Lo,Ethiopic,Ethiopic
U+134E,"ETHIOPIC SYLLABLE FO",Lo,Ethiopic,Ethiopic
U+134F,"ETHIOPIC SYLLABLE FWA",Lo,Ethiopic,Ethiopic
U+1350,"ETHIOPIC SYLLABLE PA",Lo,Ethiopic,Ethiopic
U+1351,"ETHIOPIC SYLLABLE PU",Lo,Ethiopic,Ethiopic
U+1352,"ETHIOPIC SYLLABLE PI",Lo,Ethiopic,Ethiopic
U+1353,"ETHIOPIC SYLLABLE PAA",Lo,Ethiopic,Ethiopic
U+1354,"ETHIOPIC SYLLABLE PEE",Lo,Ethiopic,Ethiopic
U+1355,"ETHIOPIC SYLLABLE PE",Lo,Ethiopic,Ethiopic
U+1356,"ETHIOPIC SYLLABLE PO",Lo,Ethiopic,Ethiopic
U+1357,"ETHIOPIC SYLLABLE PWA",Lo,Ethiopic,Ethiopic
U+1358,"ETHIOPIC SYLLABLE RYA",Lo,Ethiopic,Ethiopic
U+1359,"ETHIOPIC SYLLABLE MYA",Lo,Ethiopic,Ethiopic
U+135A,"ETHIOPIC SYLLABLE FYA",Lo,Ethiopic,Ethiopic
U+135D,"ETHIOPIC COMBINING GEMINATION AND VOWEL LENGTH MARK",Mn,Ethiopic,Ethiopic
U+135E,"ETHIOPIC COMBINING VOWEL LENGTH MARK",Mn,Ethiopic,Ethiopic
U+135F,"ETHIOPIC COMBINING GEMINATION MARK",Mn,Ethiopic,Ethiopic
U+1360,"ETHIOPIC SECTION MARK",Po,Ethiopic,Ethiopic
U+1361,"ETHIOPIC WORDSPACE",Po,Ethiopic,Ethiopic
U+1362,"ETHIOPIC FULL STOP",Po,Ethiopic,Ethiopic
U+1363,"ETHIOPIC COMMA",Po,Ethiopic,Ethiopic
U+1364,"ETHIOPIC SEMICOLON",Po,Ethiopic,Ethiopic
U+1365,"ETHIOPIC COLON",Po,Ethiopic,Ethiopic
U+1366,"ETHIOPIC PREFACE COLON",Po,Ethiopic,Ethiopic
U+1367,"ETHIOPIC QUESTION MARK",Po,Ethiopic,Ethiopic
U+1368,"ETHIOPIC PARAGRAPH SEPARATOR",Po,Ethiopic,Ethiopic
U+1369,"ETHIOPIC DIGIT ONE",No,Ethiopic,Ethiopic
U+136A,"ETHIOPIC DIGIT TWO",No,Ethiopic,Ethiopic
U+136B,"ETHIOPIC DIGIT THREE",No,Ethiopic,Ethiopic
U+136C,"ETHIOPIC DIGIT FOUR",No,Ethiopic,Ethiopic
U+136D,"ETHIOPIC DIGIT FIVE",No,Ethiopic,Ethiopic
U+136E,"ETHIOPIC DIGIT SIX",No,Ethiopic,Ethiopic
U+136F,"ETHIOPIC DIGIT SEVEN",No,Ethiopic,Ethiopic
U+1370,"ETHIOPIC DIGIT EIGHT",No,Ethiopic,Ethiopic
U+1371,"ETHIOPIC DIGIT NINE",No,Ethiopic,Ethiopic
U+1372,"ETHIOPIC NUMBER TEN",No,Ethiopic,Ethiopic
U+1373,"ETHIOPIC NUMBER TWENTY",No,Ethiopic,Ethiopic
U+1374,"ETHIOPIC NUMBER THIRTY",No,Ethiopic,Ethiopic
U+1375,"ETHIOPIC NUMBER FORTY",No,Ethiopic,Ethiopic
U+1376,"ETHIOPIC NUMBER FIFTY",No,Ethiopic,Ethiopic
U+1377,"ETHIOPIC NUMBER SIXTY",No,Ethiopic,Ethiopic
U+1378,"ETHIOPIC NUMBER SEVENTY",No,Ethiopic,Ethiopic
U+1379,"ETHIOPIC NUMBER EIGHTY",No,Ethiopic,Ethiopic
U+137A,"ETHIOPIC NUMBER NINETY",No,Ethiopic,Ethiopic
U+137B,"ETHIOPIC NUMBER HUNDRED",No,Ethiopic,Ethiopic
U+137C,"ETHIOPIC NUMBER TEN THOUSAND",No,Ethiopic,Ethiopic
U+1380,"ETHIOPIC SYLLABLE SEBATBEIT MWA",Lo,Ethiopic,Ethiopic
U+1381,"ETHIOPIC SYLLABLE MWI",Lo,Ethiopic,Ethiopic
U+1382,"ETHIOPIC SYLLABLE MWEE",Lo,Ethiopic,Ethiopic
U+1383,"ETHIOPIC SYLLABLE MWE",Lo,Ethiopic,Ethiopic
U+1384,"ETHIOPIC SYLLABLE SEBATBEIT BWA",Lo,Ethiopic,Ethiopic
U+1385,"ETHIOPIC SYLLABLE BWI",Lo,Ethiopic,Ethiopic
U+1386,"ETHIOPIC SYLLABLE BWEE",Lo,Ethiopic,Ethiopic
U+1387,"ETHIOPIC SYLLABLE BWE",Lo,Ethiopic,Ethiopic
U+1388,"ETHIOPIC SYLLABLE SEBATBEIT FWA",Lo,Ethiopic,Ethiopic
U+1389,"ETHIOPIC SYLLABLE FWI",Lo,Ethiopic,Ethiopic
U+138A,"ETHIOPIC SYLLABLE FWEE",Lo,Ethiopic,Ethiopic
U+138B,"ETHIOPIC SYLLABLE FWE",Lo,Ethiopic,Ethiopic
U+138C,"ETHIOPIC SYLLABLE SEBATBEIT PWA",Lo,Ethiopic,Ethiopic
U+138D,"ETHIOPIC SYLLABLE PWI",Lo,Ethiopic,Ethiopic
U+138E,"ETHIOPIC SYLLABLE PWEE",Lo,Ethiopic,Ethiopic
U+138F,"ETHIOPIC SYLLABLE PWE",Lo,Ethiopic,Ethiopic
U+1390,"ETHIOPIC TONAL MARK YIZET",So,Ethiopic,Ethiopic
U+1391,"ETHIOPIC TONAL MARK DERET",So,Ethiopic,Ethiopic
U+1392,"ETHIOPIC TONAL MARK RIKRIK",So,Ethiopic,Ethiopic
U+1393,"ETHIOPIC TONAL MARK SHORT RIKRIK",So,Ethiopic,Ethiopic
U+1394,"ETHIOPIC TONAL MARK DIFAT",So,Ethiopic,Ethiopic
U+1395,"ETHIOPIC TONAL MARK KENAT",So,Ethiopic,Ethiopic
U+1396,"ETHIOPIC TONAL MARK CHIRET",So,Ethiopic,Ethiopic
U+1397,"ETHIOPIC TONAL MARK HIDET",So,Ethiopic,Ethiopic
U+1398,"ETHIOPIC TONAL MARK DERET-HIDET",So,Ethiopic,Ethiopic
U+1399,"ETHIOPIC TONAL MARK KURT",So,Ethiopic,Ethiopic
U+13A0,"CHEROKEE LETTER A",Lu,Cherokee,Unused
U+13A1,"CHEROKEE LETTER E",Lu,Cherokee,Unused
U+13A2,"CHEROKEE LETTER I",Lu,Cherokee,Unused
U+13A3,"CHEROKEE LETTER O",Lu,Cherokee,Unused
U+13A4,"CHEROKEE LETTER U",Lu,Cherokee,Unused
U+13A5,"CHEROKEE LETTER V",Lu,Cherokee,Unused
U+13A6,"CHEROKEE LETTER GA",Lu,Cherokee,Unused
U+13A7,"CHEROKEE LETTER KA",Lu,Cherokee,Unused
U+13A8,"CHEROKEE LETTER GE",Lu,Cherokee,Unused
U+13A9,"CHEROKEE LETTER GI",Lu,Cherokee,Unused
U+13AA,"CHEROKEE LETTER GO",Lu,Cherokee,Unused
U+13AB,"CHEROKEE LETTER GU",Lu,Cherokee,Unused
U+13AC,"CHEROKEE LETTER GV",Lu,Cherokee,Unused
U+13AD,"CHEROKEE LETTER HA",Lu,Cherokee,Unused
U+13AE,"CHEROKEE LETTER HE",Lu,Cherokee,Unused
U+13AF,"CHEROKEE LETTER HI",Lu,Cherokee,Unused
U+13B0,"CHEROKEE LETTER HO",Lu,Cherokee,Unused
U+13B1,"CHEROKEE LETTER HU",Lu,Cherokee,Unused
U+13B2,"CHEROKEE LETTER HV",Lu,Cherokee,Unused
U+13B3,"CHEROKEE LETTER LA",Lu,Cherokee,Unused
U+13B4,"CHEROKEE LETTER LE",Lu,Cherokee,Unused
U+13B5,"CHEROKEE LETTER LI",Lu,Cherokee,Unused
U+13B6,"CHEROKEE LETTER LO",Lu,Cherokee,Unused
U+13B7,"CHEROKEE LETTER LU",Lu,Cherokee,Unused
U+13B8,"CHEROKEE LETTER LV",Lu,Cherokee,Unused
U+13B9,"CHEROKEE LETTER MA",Lu,Cherokee,Unused
U+13BA,"CHEROKEE LETTER ME",Lu,Cherokee,Unused
U+13BB,"CHEROKEE LETTER MI",Lu,Cherokee,Unused
U+13BC,"CHEROKEE LETTER MO",Lu,Cherokee,Unused
U+13BD,"CHEROKEE LETTER MU",Lu,Cherokee,Unused
U+13BE,"CHEROKEE LETTER NA",Lu,Cherokee,Unused
U+13BF,"CHEROKEE LETTER HNA",Lu,Cherokee,Unused
U+13C0,"CHEROKEE LETTER NAH",Lu,Cherokee,Unused
U+13C1,"CHEROKEE LETTER NE",Lu,Cherokee,Unused
U+13C2,"CHEROKEE LETTER NI",Lu,Cherokee,Unused
U+13C3,"CHEROKEE LETTER NO",Lu,Cherokee,Unused
U+13C4,"CHEROKEE LETTER NU",Lu,Cherokee,Unused
U+13C5,"CHEROKEE LETTER NV",Lu,Cherokee,Unused
U+13C6,"CHEROKEE LETTER QUA",Lu,Cherokee,Unused
U+13C7,"CHEROKEE LETTER QUE",Lu,Cherokee,Unused
U+13C8,"CHEROKEE LETTER QUI",Lu,Cherokee,Unused
U+13C9,"CHEROKEE LETTER QUO",Lu,Cherokee,Unused
U+13CA,"CHEROKEE LETTER QUU",Lu,Cherokee,Unused
U+13CB,"CHEROKEE LETTER QUV",Lu,Cherokee,Unused
U+13CC,"CHEROKEE LETTER SA",Lu,Cherokee,Unused
U+13CD,"CHEROKEE LETTER S",Lu,Cherokee,Unused
U+13CE,"CHEROKEE LETTER SE",Lu,Cherokee,Unused
U+13CF,"CHEROKEE LETTER SI",Lu,Cherokee,Unused
U+13D0,"CHEROKEE LETTER SO",Lu,Cherokee,Unused
U+13D1,"CHEROKEE LETTER SU",Lu,Cherokee,Unused
U+13D2,"CHEROKEE LETTER SV",Lu,Cherokee,Unused
U+13D3,"CHEROKEE LETTER DA",Lu,Cherokee,Unused
U+13D4,"CHEROKEE LETTER TA",Lu,Cherokee,Unused
U+13D5,"CHEROKEE LETTER DE",Lu,Cherokee,Unused
U+13D6,"CHEROKEE LETTER TE",Lu,Cherokee,Unused
U+13D7,"CHEROKEE LETTER DI",Lu,Cherokee,Unused
U+13D8,"CHEROKEE LETTER TI",Lu,Cherokee,Unused
U+13D9,"CHEROKEE LETTER DO",Lu,Cherokee,Unused
U+13DA,"CHEROKEE LETTER DU",Lu,Cherokee,Unused
U+13DB,"CHEROKEE LETTER DV",Lu,Cherokee,Unused
U+13DC,"CHEROKEE LETTER DLA",Lu,Cherokee,Unused
U+13DD,"CHEROKEE LETTER TLA",Lu,Cherokee,Unused
U+13DE,"CHEROKEE LETTER TLE",Lu,Cherokee,Unused
U+13DF,"CHEROKEE LETTER TLI",Lu,Cherokee,Unused
U+13E0,"CHEROKEE LETTER TLO",Lu,Cherokee,Unused
U+13E1,"CHEROKEE LETTER TLU",Lu,Cherokee,Unused
U+13E2,"CHEROKEE LETTER TLV",Lu,Cherokee,Unused
U+13E3,"CHEROKEE LETTER TSA",Lu,Cherokee,Unused
U+13E4,"CHEROKEE LETTER TSE",Lu,Cherokee,Unused
U+13E5,"CHEROKEE LETTER TSI",Lu,Cherokee,Unused
U+13E6,"CHEROKEE LETTER TSO",Lu,Cherokee,Unused
U+13E7,"CHEROKEE LETTER TSU",Lu,Cherokee,Unused
U+13E8,"CHEROKEE LETTER TSV",Lu,Cherokee,Unused
U+13E9,"CHEROKEE LETTER WA",Lu,Cherokee,Unused
U+13EA,"CHEROKEE LETTER WE",Lu,Cherokee,Unused
U+13EB,"CHEROKEE LETTER WI",Lu,Cherokee,Unused
U+13EC,"CHEROKEE LETTER WO",Lu,Cherokee,Unused
U+13ED,"CHEROKEE LETTER WU",Lu,Cherokee,Unused
U+13EE,"CHEROKEE LETTER WV",Lu,Cherokee,Unused
U+13EF,"CHEROKEE LETTER YA",Lu,Cherokee,Unused
U+13F0,"CHEROKEE LETTER YE",Lu,Cherokee,Unused
U+13F1,"CHEROKEE LETTER YI",Lu,Cherokee,Unused
U+13F2,"CHEROKEE LETTER YO",Lu,Cherokee,Unused
U+13F3,"CHEROKEE LETTER YU",Lu,Cherokee,Unused
U+13F4,"CHEROKEE LETTER YV",Lu,Cherokee,Unused
U+13F5,"CHEROKEE LETTER MV",Lu,Cherokee,Unused
U+13F8,"CHEROKEE SMALL LETTER YE",Ll,Cherokee,Unused
U+13F9,"CHEROKEE SMALL LETTER YI",Ll,Cherokee,Unused
U+13FA,"CHEROKEE SMALL LETTER YO",Ll,Cherokee,Unused
U+13FB,"CHEROKEE SMALL LETTER YU",Ll,Cherokee,Unused
U+13FC,"CHEROKEE SMALL LETTER YV",Ll,Cherokee,Unused
U+13FD,"CHEROKEE SMALL LETTER MV",Ll,Cherokee,Unused
U+1400,"CANADIAN SYLLABICS HYPHEN",Pd,Unified Canadian Aboriginal Syllabics,Unused
U+1401,"CANADIAN SYLLABICS E",Lo,Unified Canadian Aboriginal Syllabics,Unused
U+1402,"CANADIAN SYLLABICS AAI",Lo,Unified Canadian Aboriginal Syllabics,Unused
U+1403,"CANADIAN SYLLABICS I",Lo,Unified Canadian Aboriginal Syllabics,Unused
U+1404,"CANADIAN SYLLABICS II",Lo,Unified Canadian Aboriginal Syllabics,Unused
U+1405,"CANADIAN SYLLABICS O",Lo,Unified Canadian Aboriginal Syllabics,Unused
U+1406,"CANADIAN SYLLABICS OO",Lo,Unified Canadian Aboriginal Syllabics,Unused
U+1407,"CANADIAN SYLLABICS Y-CREE OO",Lo,Unified Canadian Aboriginal Syllabics,Unused
